Path,AcquisitionMatrixPE,AcquisitionNumber,AcquisitionTime,BandwidthPerPixelPhaseEncode,BaseResolution,BidsGuess,BodyPart,CoilCombinationMethod,CoilString,ConsistencyInfo,ConversionSoftware,ConversionSoftwareVersion,DelayTime,DerivedVendorReportedEchoSpacing,DeviceSerialNumber,DwellTime,EchoTime,EchoTrainLength,EffectiveEchoSpacing,FlipAngle,ImageComments,ImageOrientationPatientDICOM,ImageOrientationText,ImageType,ImagingFrequency,InPlanePhaseEncodingDirectionDICOM,InstitutionAddress,InstitutionName,InstitutionalDepartmentName,Interpolation2D,MRAcquisitionType,MagneticFieldStrength,Manufacturer,ManufacturersModelName,MatrixCoilMode,Modality,MultibandAccelerationFactor,NonlinearGradientCorrection,ParallelReductionFactorInPlane,PartialFourier,PatientPosition,PercentPhaseFOV,PercentSampling,PhaseEncodingDirection,PhaseEncodingSteps,PhaseOversampling,PhaseResolution,PixelBandwidth,ProcedureStepDescription,ProtocolName,PulseSequenceDetails,ReceiveCoilActiveElements,ReceiveCoilName,ReconMatrixPE,RefLinesPE,RepetitionTime,SAR,ScanOptions,ScanningSequence,SequenceName,SequenceVariant,SeriesDescription,SeriesNumber,ShimSetting,SliceThickness,SliceTiming,SoftwareVersions,SpacingBetweenSlices,StationName,StudyDescription,TablePosition,TotalReadoutTime,TxRefAmp,VendorReportedEchoSpacing,WipMemBlock,Error
dcm_qa_philips/Ref/DT_HIGH_32DIR_SENSE_1201.json,110,12,13:41:40.180000,,,"['dwi', '_acq-SKSEDwiSEp25_run-1201_dwi']",BRAIN,,SENSE-Head-8,,dcm2niix,v1.0.20260416,,,17247,,0.0584062,47,,90,,"[1, 0, 0, 0, 1, 2.55773e-19]",,"['ORIGINAL', 'PRIMARY', 'M', 'SE', 'M', 'SE', 'MAGNITUDE']",127.782669,COL,,"NIMHANS,BANGALORE",RADIOLOGY,,2D,3,Philips,Achieva,,MR,,,2.5,,HFS,100,100,,,,,2443.61,BRAIN-SCAANS PROJECT,DT_HIGH_32DIR SENSE,,,,128,,8.80876,,FS,SE,,SK,DT_HIGH_32DIR,1201,,2.5,,2.5.3\2.5.3.3\PMS1.1 MIMIT EVIIMDictionary,2.5,PMSN-STQOD2YXX6,BRAIN-SCAANS PROJECT,,,,,,
dcm_qa_philips/Ref/EPI_asc_CLEAR_201.json,39,2,09:06:29.350000,,,"['func', '_acq-SKGRFEEPI_run-201_bold']",,,MULTI COIL,,dcm2niix,v1.0.20260416,,,38317,,0.030001,39,,90,,"[0.97332, 0, 0.22945, 0, 1, 0]",,"['ORIGINAL', 'PRIMARY', 'M', 'FFE', 'M', 'FFE', 'MAGNITUDE']",,COL,Magdeburg,Leibniz Institut Magdeburg,MR,,2D,3,Philips,Achieva dStream,,MR,,,,,HFS,100,62.5,,39,,,2111,Konvertertest,EPI_asc CLEAR,,,,64,,2,0.22856,FS,GR,,SK,EPI_asc,201,,6,,5.1.1\5.1.1.0,8,3T-PHILIPSMR,Konvertertest,"[0, 0, 0]",,,,,
dcm_qa_philips/Ref/WIP_dti_ax_601.json,78,6,11:47:21.730000,,,"['dwi', '_acq-SKSEDwiSEp25_run-601_dwi']",BRAIN,,MULTI COIL,,dcm2niix,v1.0.20260416,,,17240,,0.060728,31,,90,,"[0.999935, -0.0114129, -6.28787e-05, 0.0112447, 0.984223, 0.176577]",,"['ORIGINAL', 'PRIMARY', 'M', 'SE', 'M', 'SE', 'MAGNITUDE']",127.763568,COL,1161 21st Ave South,Vanderbilt Health and williamson,Research MRI,,2D,3,Philips,Achieva dStream,,MR,,,2.5,,HFS,100,100,,,,,3632,,WIP dti_ax,,,,80,,4.57102,0.0572043,PFP,SE,,SK,dti_ax,601,,3,,5.3.0\5.3.0.3,3,mr3tb,,"[0, 0, 0]",,,,,
dcm_qa_philips/Ref/dti_1101.json,96,11,,,,"['dwi', '_acq-SKSEDwiSEp22_run-1101_dwi']",BRAIN,,Dual coil,,dcm2niix,v1.0.20260416,,,17240,,0.052,47,,90,,"[0.999948, 0.00375958, 0.00947278, -0.00275332, 0.994565, -0.104085]",,"['ORIGINAL', 'PRIMARY', 'DIFFUSION', 'NONE', 'MAGNITUDE']",127.769717,COL,,xxxx,xxxx,,2D,3,Philips,Achieva,,MR,,,2.2,,HFS,100,100,,,,,3318.48,30393___,dti,,,,96,,7.75,,,SE,,SK,dti,1101,,2.5,,3.2.2\3.2.2.0,2.499,xxxx,xxxx,"[0, 0, -1.7e+38]",,,,,
