Path,AcquisitionMatrixPE,AcquisitionNumber,AcquisitionTime,BandwidthPerPixelPhaseEncode,BaseResolution,BidsGuess,BodyPart,CoilCombinationMethod,CoilString,ConsistencyInfo,ConversionSoftware,ConversionSoftwareVersion,DelayTime,DerivedVendorReportedEchoSpacing,DeviceSerialNumber,DwellTime,EchoTime,EchoTrainLength,EffectiveEchoSpacing,FlipAngle,ImageComments,ImageOrientationPatientDICOM,ImageOrientationText,ImageType,ImagingFrequency,InPlanePhaseEncodingDirectionDICOM,InstitutionAddress,InstitutionName,InstitutionalDepartmentName,Interpolation2D,MRAcquisitionType,MagneticFieldStrength,Manufacturer,ManufacturersModelName,MatrixCoilMode,Modality,MultibandAccelerationFactor,NonlinearGradientCorrection,ParallelReductionFactorInPlane,PartialFourier,PatientPosition,PercentPhaseFOV,PercentSampling,PhaseEncodingDirection,PhaseEncodingSteps,PhaseOversampling,PhaseResolution,PixelBandwidth,ProcedureStepDescription,ProtocolName,PulseSequenceDetails,ReceiveCoilActiveElements,ReceiveCoilName,ReconMatrixPE,RefLinesPE,RepetitionTime,SAR,ScanOptions,ScanningSequence,SequenceName,SequenceVariant,SeriesDescription,SeriesNumber,ShimSetting,SliceThickness,SliceTiming,SoftwareVersions,SpacingBetweenSlices,StationName,StudyDescription,TablePosition,TotalReadoutTime,TxRefAmp,VendorReportedEchoSpacing,WipMemBlock,Error
dcm_qa_asl/Ref/T1_mprage_ns_sag_p2_iso_1.0mm_192_5.json,256,1,11:43:9.397500,,256,,,Adaptive Combine,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,,67060,1.3e-05,0.00411,,,9,,"[-0.0276329, 0.998292, 0.0514645, -0.00193671, 0.0514306, -0.998675]",Sag>Cor(-1.6)>Tra(0.0),"['ORIGINAL', 'PRIMARY', 'M', 'ND', 'NORM']",123.256,ROW,"Medical Center Dr 5,Columbia,SC,US,29203",Palmetto Health Richland,Radiology,,3D,3,Siemens,Prisma_fit,GRAPPA,MR,,,2,1,HFS,100,100,,255,,1,150,Julius_Fridriksson_Prisma^Julius_Fridriksson_Prisma,T1_mprage_ns_sag_p2_iso 1.0mm_192,%SiemensSeq%\tfl,"HE1-4;NE1,2",HeadNeck_20,256,80,2.25,0.0645192,IR,GR\IR,*tfl3d1_16ns,SK\SP\MP,T1_mprage_ns_sag_p2_iso 1.0mm_192,5,"[6773, -6613, 2474, 231, -69, -567, 196, 99]",1,,syngo MR E11,,MRC35131,,,,266.897,,,
dcm_qa_asl/Ref/jw_tgse_PCASL_singleShot_6PLDs_8Averages_20.json,63,1,14:19:50.260000,,64,,,Sum of Squares,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,,67060,3.4e-06,0.03654,63,,120,,"[1, 0, 0, 0, 1, 0]",Tra,"['ORIGINAL', 'PRIMARY', 'ASL', 'NONE', 'ND', 'MOSAIC']",123.255,COL,"Medical Center Dr 5,Columbia,SC,US,29203",Palmetto Health Richland,Radiology,,3D,3,Siemens,Prisma_fit,SENSE,MR,,,,1,HFS,100,98.4375,j-,63,,0.984375,2300,FMRIB Developer^Tom Okell,jw_tgse_PCASL_singleShot_6PLDs_8Averages,%CustomerSeq%\jw_tgse_VEPCASL,HE1-4,HeadNeck_20,64,,3.71,0.56905,SAT3\FS,EP,tgse3d1_1260,SK\SP,jw_tgse_PCASL_singleShot_6PLDs_8Averages,20,"[6796, -6623, 2497, 153, 18, -234, 273, 55]",5,,syngo MR E11,5,MRC35131,,,,267.388,,,
dcm_qa_asl/Ref/pasl_2d_3.json,72,1,13:16:55.987500,27.778,72,,,Adaptive Combine,HE1-4,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,0.000499996,67060,3e-06,0.014,54,0.000499996,90,,"[0.998027, 0, -0.0627905, 0, 1, 0]",Tra>Sag(-3.6),"['ORIGINAL', 'PRIMARY', 'ASL', 'NONE', 'ND', 'NORM', 'MOSAIC']",123.255,COL,"Medical Center Dr 5,Columbia,SC,US,29203",R,Radiology,,2D,3,Siemens,Prisma_fit,SENSE,MR,,,,0.75,HFS,100,100,j-,54,,1,2315,E11C_new_sequences^E11C_ResearchSequences,pasl_2d,%SiemensSeq%\ep2d_pasl,,HeadNeck_20,72,,3.1,0.217849,PFP\SAT1\FS,EP,*epfid2d1_72,SK,pasl_2d,3,"[6769, -6608, 2497, 366, 2, -197, 290, 78]",5,"[0, 0.0475, 0.0925, 0.14, 0.1875, 0.2325, 0.28, 0.3275, 0.3725, 0.42, 0.465, 0.5125, 0.56, 0.605, 0.6525, 0.7, 0.745, 0.7925, 0.84, 0.885]",syngo MR E11,6,MRC35131,,,0.0354997,272.8,,,
dcm_qa_asl/Ref/pasl_3d_11.json,92,1,13:26:53.392500,,96,,,Adaptive Combine,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,,67060,6.9e-06,0.03958,23,,180,,"[0.998027, 0, -0.0627905, 0, 1, 0]",Tra>Sag(-3.6),"['ORIGINAL', 'PRIMARY', 'ASL', 'NONE', 'ND', 'NORM', 'MOSAIC']",123.255,ROW,"Medical Center Dr 5,Columbia,SC,US,29203",R,Radiology,,3D,3,Siemens,Prisma_fit,SENSE,MR,,,,1,HFS,100,95.8333,i,138,0.3,0.958333,755,E11C_new_sequences^E11C_ResearchSequences,pasl_3d,%SiemensSeq%\tgse_pasl,HE1-4,HeadNeck_20,96,,3.6,0.474975,FS,EP,*tgse3d1_22080,SK\OSP,pasl_3d,11,"[6769, -6609, 2497, 364, 1, -196, 286, 78]",3.09,,syngo MR E11,3.09,MRC35131,,,,272.8,,,
dcm_qa_asl/Ref/pasl_3d_m0_13.json,92,1,13:31:21.840000,,96,,,Adaptive Combine,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,,67060,6.9e-06,0.03958,23,,180,,"[0.998027, 0, -0.0627905, 0, 1, 0]",Tra>Sag(-3.6),"['ORIGINAL', 'PRIMARY', 'ASL', 'NONE', 'ND', 'NORM', 'MOSAIC']",123.255,ROW,"Medical Center Dr 5,Columbia,SC,US,29203",R,Radiology,,3D,3,Siemens,Prisma_fit,SENSE,MR,,,,1,HFS,100,95.8333,i,138,0.3,0.958333,755,E11C_new_sequences^E11C_ResearchSequences,pasl_3d_m0,%SiemensSeq%\tgse_pasl,HE1-4,HeadNeck_20,96,,3.6,0.44975,FS,EP,*tgse3d1_22080,SK\OSP,pasl_3d_m0,13,"[6769, -6609, 2497, 364, 1, -196, 286, 78]",3.09,,syngo MR E11,3.09,MRC35131,,,,272.8,,,
dcm_qa_asl/Ref/pcasl_2d_9.json,72,1,13:21:51.567500,49.603,72,,,Sum of Squares,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,0.000560002,67060,2.3e-06,0.014,35,0.000280001,90,,"[0.998027, 0, -0.0627905, 0, 1, 0]",Tra>Sag(-3.6),"['ORIGINAL', 'PRIMARY', 'M', 'ND', 'MOSAIC']",123.255,COL,"Medical Center Dr 5,Columbia,SC,US,29203",R,Radiology,,2D,3,Siemens,Prisma_fit,GRAPPA,MR,,,2,1,HFS,100,100,j-,71,,1,3020,E11C_new_sequences^E11C_ResearchSequences,pcasl_2d,%CustomerSeq%\ep2d_pcasl_ve11c,HE1-4,HeadNeck_20,72,32,2.54,0.501941,FS,EP,epfid2d1_72,SK,pcasl_2d,9,"[6769, -6608, 2497, 366, 2, -197, 290, 78]",5,"[0, 0.0375, 0.0775, 0.1175, 0.155, 0.195, 0.2325, 0.2725, 0.3125, 0.35, 0.39, 0.4275, 0.4675, 0.5075, 0.545, 0.585, 0.6225, 0.6625, 0.7025, 0.74]",syngo MR E11,6,MRC35131,,,0.0198801,272.8,,,
dcm_qa_asl/Ref/pcasl_2d_m0_10.json,72,1,13:26:18.747500,49.603,72,,,Sum of Squares,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,0.000560002,67060,2.3e-06,0.014,35,0.000280001,90,,"[0.998027, 0, -0.0627905, 0, 1, 0]",Tra>Sag(-3.6),"['ORIGINAL', 'PRIMARY', 'M', 'ND', 'MOSAIC']",123.255,COL,"Medical Center Dr 5,Columbia,SC,US,29203",R,Radiology,,2D,3,Siemens,Prisma_fit,GRAPPA,MR,,,2,1,HFS,100,100,j-,71,,1,3020,E11C_new_sequences^E11C_ResearchSequences,pcasl_2d_m0,%CustomerSeq%\ep2d_pcasl_ve11c,HE1-4,HeadNeck_20,72,32,2,0.249944,FS,EP,epfid2d1_72,SK,pcasl_2d_m0,10,"[6769, -6608, 2497, 366, 2, -197, 290, 78]",5,"[0, 0.04, 0.08, 0.1175, 0.1575, 0.195, 0.235, 0.275, 0.3125, 0.3525, 8.4825, 8.52, 8.56, 8.6, 8.6375, 8.6775, 8.715, 8.755, 8.795, 8.8325]",syngo MR E11,6,MRC35131,,,0.0198801,272.8,,,
dcm_qa_asl/Ref/pcasl_3d_15.json,82,1,13:32:18.135000,,96,,,Sum of Squares,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,,67060,2.4e-06,0.02822,41,,120,,"[0.998027, 0, -0.0627905, 0, 1, 0]",Tra>Sag(-3.6),"['ORIGINAL', 'PRIMARY', 'ASL', 'NONE', 'ND', 'MOSAIC']",123.255,COL,"Medical Center Dr 5,Columbia,SC,US,29203",R,Radiology,,3D,3,Siemens,Prisma_fit,SENSE,MR,,,,1,HFS,100,85.4167,j-,82,,0.854167,2170,E11C_new_sequences^E11C_ResearchSequences,pcasl_3d,%CustomerSeq%\tgse_pcasl_ve11c,HE1-4,HeadNeck_20,96,,3.48,0.162448,FS,EP,tgse3d1_7544,SK,pcasl_3d,15,"[6769, -6609, 2497, 364, 1, -196, 286, 78]",3.09,,syngo MR E11,3.09,MRC35131,,,,272.8,,,
dcm_qa_asl/Ref/to_ep2d_PCASL_11.json,64,1,14:11:22.937500,27.902,64,,,Sum of Squares,,N4_VE11C_LATEST_20160120,dcm2niix,v1.0.20220606,,0.000559996,67060,3.9e-06,0.014,48,0.000559996,90,,"[1, 0, 0, 0, 1, 0]",Tra,"['ORIGINAL', 'PRIMARY', 'ASL', 'NONE', 'ND', 'MOSAIC']",123.255,COL,"Medical Center Dr 5,Columbia,SC,US,29203",Palmetto Health Richland,Radiology,,2D,3,Siemens,Prisma_fit,SENSE,MR,,,,0.75,HFS,100,100,j-,48,,1,2005,FMRIB Developer^Tom Okell,to_ep2d_PCASL,%CustomerSeq%\to_ep2d_VEPCASL,HE1-4,HeadNeck_20,64,,4.1,0.263998,PFP\SAT2\FS,EP,epfid2d1_64,SK,to_ep2d_PCASL,11,"[6797, -6624, 2509, 209, 21, -232, 246, 59]",4.5,"[0, 0.0475, 0.095, 0.14, 0.1875, 0.2325, 0.28, 0.3275, 0.3725, 0.42, 0.465, 0.5125, 0.56, 0.605, 0.6525, 0.6975, 0.745, 0.7925, 0.8375, 0.885, 0.93, 0.9775, 1.025, 1.07]",syngo MR E11,4.95,MRC35131,,,0.0352797,267.388,,,
