Path,AcquisitionMatrixPE,AcquisitionNumber,AcquisitionTime,BandwidthPerPixelPhaseEncode,BaseResolution,BidsGuess,BodyPart,CoilCombinationMethod,CoilString,ConsistencyInfo,ConversionSoftware,ConversionSoftwareVersion,DelayTime,DerivedVendorReportedEchoSpacing,DeviceSerialNumber,DwellTime,EchoTime,EchoTrainLength,EffectiveEchoSpacing,FlipAngle,ImageComments,ImageOrientationPatientDICOM,ImageOrientationText,ImageType,ImagingFrequency,InPlanePhaseEncodingDirectionDICOM,InstitutionAddress,InstitutionName,InstitutionalDepartmentName,Interpolation2D,MRAcquisitionType,MagneticFieldStrength,Manufacturer,ManufacturersModelName,MatrixCoilMode,Modality,MultibandAccelerationFactor,NonlinearGradientCorrection,ParallelReductionFactorInPlane,PartialFourier,PatientPosition,PercentPhaseFOV,PercentSampling,PhaseEncodingDirection,PhaseEncodingSteps,PhaseOversampling,PhaseResolution,PixelBandwidth,ProcedureStepDescription,ProtocolName,PulseSequenceDetails,ReceiveCoilActiveElements,ReceiveCoilName,ReconMatrixPE,RefLinesPE,RepetitionTime,SAR,ScanOptions,ScanningSequence,SequenceName,SequenceVariant,SeriesDescription,SeriesNumber,ShimSetting,SliceThickness,SliceTiming,SoftwareVersions,SpacingBetweenSlices,StationName,StudyDescription,TablePosition,TotalReadoutTime,TxRefAmp,VendorReportedEchoSpacing,WipMemBlock,Error
dcm_qa_pdt2/Ref/Siemens_pd+t2_tse_sag_ISO_1.8mm_3_e1.json,64,1,15:52:49.295000,,64,"['anat', '_acq-tse2_run-3_PDw']",BRAIN,Adaptive Combine,,N4_VE11E_LATEST_20181129,dcm2niix,v1.0.20260416,,,166141,3.1e-05,0.011,10,,160,,"[-0.0157079, 0.999877, 4.6121e-08, -0.00872434, -0.000137012, -0.999962]",Sag>Cor(-0.9)>Tra(0.5),"['ORIGINAL', 'PRIMARY', 'M', 'NORM', 'DIS2D', 'MAGNITUDE']",123.250523,ROW,"Blegdamsvej 9,Copenhagen,District,DK,2100",Rigshospitalet,Department of Neurology,,2D,3,Siemens,Prisma,SENSE,MR,,True,,1,HFS,100,100,i,105,0.6,1,250,PCK-Miskowiak^ALTIBRAIN,pd+t2_tse_sag_ISO_1.8mm,%SiemensSeq%\tse,HEA;HEP,Head_32,64,,4.32,0.370609,,SE,*tse2d2_5,SK\SP\OSP,pd+t2_tse_sag_ISO_1.8mm,3,"[56, -11458, 7886, 5, -24, 115, -53, -10]",1.8,"[2.09375, 4.20312, 1.96875, 4.07812, 1.84375, 3.95312, 1.71875, 3.82812, 1.60938, 3.70312, 1.48438, 3.57812, 1.35938, 3.45312, 1.23438, 3.32812, 1.10938, 3.20312, 0.98438, 3.07812, 0.85938, 2.95312, 0.73438, 2.84375, 0.60938, 2.71875, 0.5, 2.59375, 0.375, 2.46875, 0.25, 2.34375, 0.125, 2.21875, 0]",syngo MR E11,2.34,RHRTGSIEMR01,PCK-Miskowiak^ALTIBRAIN,"[0, 0, 0]",,232.147,,,
dcm_qa_pdt2/Ref/Siemens_pd+t2_tse_sag_ISO_1.8mm_3_e2.json,64,1,15:52:49.352500,,64,"['anat', '_acq-tse2_run-3_T2w']",BRAIN,Adaptive Combine,,N4_VE11E_LATEST_20181129,dcm2niix,v1.0.20260416,,,166141,3.1e-05,0.092,10,,160,,"[-0.0157079, 0.999877, 4.6121e-08, -0.00872434, -0.000137012, -0.999962]",Sag>Cor(-0.9)>Tra(0.5),"['ORIGINAL', 'PRIMARY', 'M', 'NORM', 'DIS2D', 'MAGNITUDE']",123.250523,ROW,"Blegdamsvej 9,Copenhagen,District,DK,2100",Rigshospitalet,Department of Neurology,,2D,3,Siemens,Prisma,SENSE,MR,,True,,1,HFS,100,100,i,105,0.6,1,250,PCK-Miskowiak^ALTIBRAIN,pd+t2_tse_sag_ISO_1.8mm,%SiemensSeq%\tse,HEA;HEP,Head_32,64,,4.32,0.370609,,SE,*tse2d2_5,SK\SP\OSP,pd+t2_tse_sag_ISO_1.8mm,3,"[56, -11458, 7886, 5, -24, 115, -53, -10]",1.8,"[2.09375, 4.1875, 1.96875, 4.0625, 1.84375, 3.9375, 1.71875, 3.8125, 1.59375, 3.70312, 1.46875, 3.57812, 1.34375, 3.45312, 1.23438, 3.32812, 1.10938, 3.20312, 0.98438, 3.07812, 0.85938, 2.95312, 0.73438, 2.82812, 0.60938, 2.70312, 0.48438, 2.57812, 0.35938, 2.45312, 0.23438, 2.34375, 0.10938, 2.21875, 0]",syngo MR E11,2.34,RHRTGSIEMR01,PCK-Miskowiak^ALTIBRAIN,"[0, 0, 0]",,232.147,,,
