Path,AcquisitionMatrixPE,AcquisitionNumber,AcquisitionTime,BandwidthPerPixelPhaseEncode,BaseResolution,BidsGuess,BodyPart,CoilCombinationMethod,CoilString,ConsistencyInfo,ConversionSoftware,ConversionSoftwareVersion,DelayTime,DerivedVendorReportedEchoSpacing,DeviceSerialNumber,DwellTime,EchoTime,EchoTrainLength,EffectiveEchoSpacing,FlipAngle,ImageComments,ImageOrientationPatientDICOM,ImageOrientationText,ImageType,ImagingFrequency,InPlanePhaseEncodingDirectionDICOM,InstitutionAddress,InstitutionName,InstitutionalDepartmentName,Interpolation2D,MRAcquisitionType,MagneticFieldStrength,Manufacturer,ManufacturersModelName,MatrixCoilMode,Modality,MultibandAccelerationFactor,NonlinearGradientCorrection,ParallelReductionFactorInPlane,PartialFourier,PatientPosition,PercentPhaseFOV,PercentSampling,PhaseEncodingDirection,PhaseEncodingSteps,PhaseOversampling,PhaseResolution,PixelBandwidth,ProcedureStepDescription,ProtocolName,PulseSequenceDetails,ReceiveCoilActiveElements,ReceiveCoilName,ReconMatrixPE,RefLinesPE,RepetitionTime,SAR,ScanOptions,ScanningSequence,SequenceName,SequenceVariant,SeriesDescription,SeriesNumber,ShimSetting,SliceThickness,SliceTiming,SoftwareVersions,SpacingBetweenSlices,StationName,StudyDescription,TablePosition,TotalReadoutTime,TxRefAmp,VendorReportedEchoSpacing,WipMemBlock,Error
dcm_qa_uih/Ref/dti_tra_dir16_AP_9_134431.json,64,,13:57:13.284000,,,,HEAD,,,,dcm2niix,v1.0.20241127,,,120015,,0.0715,32,,90,,"[0.999113, 0.0305822, 0.0289414, -0.0305694, 0.999532, -0.000885508]",,"['ORIGINAL', 'PRIMARY', 'M', 'VFRAME', 'MAGNITUDE']",,COL,UIH,UIH,,,2D,3,UIH,uMR 770,,MR,,,2,,HFS,,,,,,,1750,,dti_tra_dir16_AP,,,,64,,5.865,0.655056,FS,EP,epi_dti,NONE,dti_tra_dir16_AP_SaveBySlc,9,,3.5,"[5.5625, 2.64062, 5.26562, 2.34375, 4.98438, 2.04688, 4.6875, 1.75, 4.39062, 1.46875, 4.09375, 1.17188, 3.8125, 0.875, 3.51562, 0.59375, 3.21875, 0.29688, 2.92188, 0]",R002,4.2,UIHMR,,,0.021,,,,
dcm_qa_uih/Ref/dti_tra_dir16_PA_6_134431.json,64,,13:52:57.683000,,,,HEAD,,,,dcm2niix,v1.0.20241127,,,120015,,0.0707,32,,90,,"[0.999113, 0.0305822, 0.0289414, -0.0305694, 0.999532, -0.000885508]",,"['ORIGINAL', 'PRIMARY', 'M', 'VFRAME', 'MAGNITUDE']",,COL,UIH,UIH,,,2D,3,UIH,uMR 770,,MR,,,2,,HFS,,,,,,,1750,,dti_tra_dir16_PA,,,,64,,5.865,0.465778,FS,EP,epi_dti,NONE,dti_tra_dir16_PA_SaveBySlc,6,,3.5,"[5.54688, 2.625, 5.26562, 2.34375, 4.96875, 2.04688, 4.67188, 1.75, 4.39062, 1.45312, 4.09375, 1.17188, 3.79688, 0.875, 3.5, 0.57812, 3.21875, 0.28125, 2.92188, 0]",R002,4.2,UIHMR,,,0.021,,,,
dcm_qa_uih/Ref/dti_tra_dir16_PA_rot_12_132222.json,64,,13:37:42.724000,,,,HEAD,,,,dcm2niix,v1.0.20241127,,,120015,,0.0707,32,,90,,"[0.906672, -0.421019, 0.0262637, 0.420842, 0.907052, 0.0121906]",,"['ORIGINAL', 'PRIMARY', 'M', 'VFRAME', 'MAGNITUDE']",,COL,UIH,UIH,,,2D,3,UIH,uMR 770,,MR,,,2,,HFS,,,,,,,1750,,dti_tra_dir16_PA_rot,,,,64,,5.865,0.600523,FS,EP,epi_dti,NONE,dti_tra_dir16_PA_rot_SaveBySlc,12,,3.5,"[5.5625, 2.64062, 5.26562, 2.34375, 4.98438, 2.04688, 4.6875, 1.76562, 4.39062, 1.46875, 4.09375, 1.17188, 3.8125, 0.89062, 3.51562, 0.59375, 3.21875, 0.29688, 2.9375, 0]",R002,4.2,UIHMR,,,0.021,,,,
dcm_qa_uih/Ref/dti_tra_dir16_PA_rot_12_134431.json,64,,14:01:36.182000,,,,HEAD,,,,dcm2niix,v1.0.20241127,,,120015,,0.0707,32,,90,,"[0.961448, 0.273573, 0.0278504, -0.273459, 0.961851, -0.00792131]",,"['ORIGINAL', 'PRIMARY', 'M', 'VFRAME', 'MAGNITUDE']",,COL,UIH,UIH,,,2D,3,UIH,uMR 770,,MR,,,2,,HFS,,,,,,,1750,,dti_tra_dir16_PA_rot,,,,64,,5.865,0.632951,FS,EP,epi_dti,NONE,dti_tra_dir16_PA_rot_SaveBySlc,12,,3.5,"[5.54688, 2.625, 5.26562, 2.32812, 4.96875, 2.04688, 4.67188, 1.75, 4.39062, 1.45312, 4.09375, 1.17188, 3.79688, 0.875, 3.5, 0.57812, 3.21875, 0.28125, 2.92188, 0]",R002,4.2,UIHMR,,,0.022,,,,
dcm_qa_uih/Ref/t1_gre_fsp_3d_sag_2_132222.json,230,,,,,,HEAD,,,,dcm2niix,v1.0.20241127,,,120015,,0.0031,,,10,,"[0.067993, 0.997686, 0, 0, 0, -1]",,"['ORIGINAL', 'PRIMARY', 'M', 'UCA', 'IF', 'MAGNITUDE']",,ROW,UIH,UIH,,,3D,3,UIH,uMR 770,,MR,,,2.5,,HFS,,,,,,,250,,t1_gre_fsp_3d_sag,,,,460,,0.00725,0.119833,,GR\IR,gre_fsp,NONE,t1_gre_fsp_3d_sag,2,,1,,R002,1,UIHMR,,,190.713,,,,
dcm_qa_uih/Ref/t1_gre_fsp_3d_sag_2_134431.json,230,,,,,,HEAD,,,,dcm2niix,v1.0.20241127,,,120015,,0.0031,,,10,,"[-0.00459423, 0.999988, 0.00176441, 0.0258877, 0.00188277, -0.999663]",,"['ORIGINAL', 'PRIMARY', 'M', 'UCA', 'IF', 'MAGNITUDE']",,ROW,UIH,UIH,,,3D,3,UIH,uMR 770,,MR,,,2.5,,HFS,,,,,,,250,,t1_gre_fsp_3d_sag,,,,460,,0.00725,0.125178,,GR\IR,gre_fsp,NONE,t1_gre_fsp_3d_sag,2,,1,,R002,1,UIHMR,,,188.717,,,,
