Path,AcquisitionMatrixPE,AcquisitionNumber,AcquisitionTime,BandwidthPerPixelPhaseEncode,BaseResolution,BidsGuess,BodyPart,CoilCombinationMethod,CoilString,ConsistencyInfo,ConversionSoftware,ConversionSoftwareVersion,DelayTime,DerivedVendorReportedEchoSpacing,DeviceSerialNumber,DwellTime,EchoTime,EchoTrainLength,EffectiveEchoSpacing,FlipAngle,ImageComments,ImageOrientationPatientDICOM,ImageOrientationText,ImageType,ImagingFrequency,InPlanePhaseEncodingDirectionDICOM,InstitutionAddress,InstitutionName,InstitutionalDepartmentName,Interpolation2D,MRAcquisitionType,MagneticFieldStrength,Manufacturer,ManufacturersModelName,MatrixCoilMode,Modality,MultibandAccelerationFactor,NonlinearGradientCorrection,ParallelReductionFactorInPlane,PartialFourier,PatientPosition,PercentPhaseFOV,PercentSampling,PhaseEncodingDirection,PhaseEncodingSteps,PhaseOversampling,PhaseResolution,PixelBandwidth,ProcedureStepDescription,ProtocolName,PulseSequenceDetails,ReceiveCoilActiveElements,ReceiveCoilName,ReconMatrixPE,RefLinesPE,RepetitionTime,SAR,ScanOptions,ScanningSequence,SequenceName,SequenceVariant,SeriesDescription,SeriesNumber,ShimSetting,SliceThickness,SliceTiming,SoftwareVersions,SpacingBetweenSlices,StationName,StudyDescription,TablePosition,TotalReadoutTime,TxRefAmp,VendorReportedEchoSpacing,WipMemBlock,Error
dcm_qa_12bit/Ref/2.json,64,1,11:04:32.975000,,64,"['func', '_acq-epfid2_dir-AP_run-2_bold']",,,,N4_VB12T_LATEST_20050804,dcm2niix,v1.0.20260416,0.01,,35131,,0.03,,,90,,"[0.999998, 0.000161275, -0.00173786, -5.84772e-08, 0.995725, 0.0923706]",,"['ORIGINAL', 'PRIMARY', 'M', 'ND', 'MOSAIC', 'MAGNITUDE']",123.249226,COL,,,,,2D,3,Siemens,TrioTim,SENSE,MR,,False,,1,HFS,100,100,j-,64,,1,2230,Research^Rorden,FMRI_AX_ASC,%SiemensSeq%\ep2d_bold,,HeadMatrix,64,,2.2,0.1224,FS,SE\EP,*epfid2d1_64,SK,FMRI_AX_ASC,2,"[10684, -10698, 3007, 358, -69, -251, 164, 814]",3.2,"[0, 0.0625714, 0.125143, 0.187714, 0.250286, 0.312857, 0.375429, 0.438, 0.500571, 0.563143, 0.625714, 0.688286, 0.750857, 0.813429, 0.876, 0.938572, 1.00114, 1.06371, 1.12629, 1.18886, 1.25143, 1.314, 1.37657, 1.43914, 1.50171, 1.56429, 1.62686, 1.68943, 1.752, 1.81457, 1.87714, 1.93971, 2.00229, 2.06486, 2.12743]",syngo MR 2006T 4VB12T,3.2,mrc35131,Research^Rorden,,,351.51,,,
dcm_qa_12bit/Ref/3.json,64,1,11:04:32.975000,,64,"['func', '_acq-epfid2_dir-AP_run-3_bold']",,,,N4_VB12T_LATEST_20050804,dcm2niix,v1.0.20260416,0.01,,35131,,0.03,,,90,,"[0.999998, 0.000161275, -0.00173786, -5.84772e-08, 0.995725, 0.0923706]",,"['ORIGINAL', 'PRIMARY', 'M', 'ND', 'MOSAIC', 'MAGNITUDE']",123.249226,COL,,,,,2D,3,Siemens,TrioTim,SENSE,MR,,False,,1,HFS,100,100,j-,64,,1,2230,Research^Rorden,FMRI_AX_ASC,%SiemensSeq%\ep2d_bold,,HeadMatrix,64,,2.2,0.1224,FS,SE\EP,*epfid2d1_64,SK,FMRI_AX_ASC,3,"[10684, -10698, 3007, 358, -69, -251, 164, 814]",3.2,"[0, 0.0625714, 0.125143, 0.187714, 0.250286, 0.312857, 0.375429, 0.438, 0.500571, 0.563143, 0.625714, 0.688286, 0.750857, 0.813429, 0.876, 0.938572, 1.00114, 1.06371, 1.12629, 1.18886, 1.25143, 1.314, 1.37657, 1.43914, 1.50171, 1.56429, 1.62686, 1.68943, 1.752, 1.81457, 1.87714, 1.93971, 2.00229, 2.06486, 2.12743]",syngo MR 2006T 4VB12T,3.2,mrc35131,Research^Rorden,,,351.51,,,
dcm_qa_12bit/Ref/4.json,64,1,11:04:32.975000,,64,"['func', '_acq-epfid2_dir-AP_run-4_bold']",,,,N4_VB12T_LATEST_20050804,dcm2niix,v1.0.20260416,0.01,,35131,,0.03,,,90,,"[0.999998, 0.000161275, -0.00173786, -5.84772e-08, 0.995725, 0.0923706]",,"['ORIGINAL', 'PRIMARY', 'M', 'ND', 'MOSAIC', 'MAGNITUDE']",123.249226,COL,,,,,2D,3,Siemens,TrioTim,SENSE,MR,,False,,1,HFS,100,100,j-,64,,1,2230,Research^Rorden,FMRI_AX_ASC,%SiemensSeq%\ep2d_bold,,HeadMatrix,64,,2.2,0.1224,FS,SE\EP,*epfid2d1_64,SK,FMRI_AX_ASC,4,"[10684, -10698, 3007, 358, -69, -251, 164, 814]",3.2,"[0, 0.0625714, 0.125143, 0.187714, 0.250286, 0.312857, 0.375429, 0.438, 0.500571, 0.563143, 0.625714, 0.688286, 0.750857, 0.813429, 0.876, 0.938572, 1.00114, 1.06371, 1.12629, 1.18886, 1.25143, 1.314, 1.37657, 1.43914, 1.50171, 1.56429, 1.62686, 1.68943, 1.752, 1.81457, 1.87714, 1.93971, 2.00229, 2.06486, 2.12743]",syngo MR 2006T 4VB12T,3.2,mrc35131,Research^Rorden,,,351.51,,,
